pickup_date,comp_dist_bins,post_treatment_time_dummy,RidesCount,pickup_day_of_week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2010-01-01,0.0,0,203,4,0,0,0,0,1,0,0
2010-01-01,0.0,1,216,4,0,0,0,0,1,0,0
2010-01-01,0.25,0,238,4,0,0,0,0,1,0,0
2010-01-01,0.25,1,441,4,0,0,0,0,1,0,0
2010-01-01,0.5,0,1131,4,0,0,0,0,1,0,0
2010-01-01,0.5,1,1874,4,0,0,0,0,1,0,0
2010-01-01,1.0,0,4746,4,0,0,0,0,1,0,0
2010-01-01,1.0,1,8744,4,0,0,0,0,1,0,0
2010-01-01,2.0,0,8699,4,0,0,0,0,1,0,0
2010-01-01,2.0,1,16429,4,0,0,0,0,1,0,0
2010-01-01,4.0,0,7304,4,0,0,0,0,1,0,0
2010-01-01,4.0,1,12724,4,0,0,0,0,1,0,0
2010-01-01,8.0,0,3428,4,0,0,0,0,1,0,0
2010-01-01,8.0,1,5046,4,0,0,0,0,1,0,0
2010-01-01,16.0,0,1882,4,0,0,0,0,1,0,0
2010-01-01,16.0,1,2431,4,0,0,0,0,1,0,0
2010-01-01,32.0,0,631,4,0,0,0,0,1,0,0
2010-01-01,32.0,1,1262,4,0,0,0,0,1,0,0
2010-01-02,0.0,0,329,5,0,0,0,0,0,1,0
2010-01-02,0.0,1,338,5,0,0,0,0,0,1,0
2010-01-02,0.25,0,356,5,0,0,0,0,0,1,0
2010-01-02,0.25,1,590,5,0,0,0,0,0,1,0
2010-01-02,0.5,0,2176,5,0,0,0,0,0,1,0
2010-01-02,0.5,1,3667,5,0,0,0,0,0,1,0
2010-01-02,1.0,0,8887,5,0,0,0,0,0,1,0
2010-01-02,1.0,1,14650,5,0,0,0,0,0,1,0
2010-01-02,2.0,0,14235,5,0,0,0,0,0,1,0
2010-01-02,2.0,1,23390,5,0,0,0,0,0,1,0
2010-01-02,4.0,0,10600,5,0,0,0,0,0,1,0
2010-01-02,4.0,1,16020,5,0,0,0,0,0,1,0
2010-01-02,8.0,0,3845,5,0,0,0,0,0,1,0
2010-01-02,8.0,1,5045,5,0,0,0,0,0,1,0
2010-01-02,16.0,0,1877,5,0,0,0,0,0,1,0
2010-01-02,16.0,1,2298,5,0,0,0,0,0,1,0
2010-01-02,32.0,0,802,5,0,0,0,0,0,1,0
2010-01-02,32.0,1,1390,5,0,0,0,0,0,1,0
2010-01-02,33.0,0,6,5,0,0,0,0,0,1,0
2010-01-03,0.0,0,318,6,0,0,0,0,0,0,1
2010-01-03,0.0,1,351,6,0,0,0,0,0,0,1
2010-01-03,0.25,0,350,6,0,0,0,0,0,0,1
2010-01-03,0.25,1,581,6,0,0,0,0,0,0,1
2010-01-03,0.5,0,2357,6,0,0,0,0,0,0,1
2010-01-03,0.5,1,3846,6,0,0,0,0,0,0,1
2010-01-03,1.0,0,9114,6,0,0,0,0,0,0,1
2010-01-03,1.0,1,15323,6,0,0,0,0,0,0,1
2010-01-03,2.0,0,13796,6,0,0,0,0,0,0,1
2010-01-03,2.0,1,22684,6,0,0,0,0,0,0,1
2010-01-03,4.0,0,9979,6,0,0,0,0,0,0,1
2010-01-03,4.0,1,15876,6,0,0,0,0,0,0,1
2010-01-03,8.0,0,3972,6,0,0,0,0,0,0,1
2010-01-03,8.0,1,5143,6,0,0,0,0,0,0,1
2010-01-03,16.0,0,2430,6,0,0,0,0,0,0,1
2010-01-03,16.0,1,2834,6,0,0,0,0,0,0,1
2010-01-03,32.0,0,773,6,0,0,0,0,0,0,1
2010-01-03,32.0,1,1470,6,0,0,0,0,0,0,1
2010-01-04,0.0,0,280,0,1,0,0,0,0,0,0
2010-01-04,0.0,1,270,0,1,0,0,0,0,0,0
2010-01-04,0.25,0,523,0,1,0,0,0,0,0,0
2010-01-04,0.25,1,596,0,1,0,0,0,0,0,0
2010-01-04,0.5,0,3497,0,1,0,0,0,0,0,0
2010-01-04,0.5,1,3770,0,1,0,0,0,0,0,0
2010-01-04,1.0,0,13804,0,1,0,0,0,0,0,0
2010-01-04,1.0,1,13929,0,1,0,0,0,0,0,0
2010-01-04,2.0,0,20370,0,1,0,0,0,0,0,0
2010-01-04,2.0,1,20004,0,1,0,0,0,0,0,0
2010-01-04,4.0,0,12658,0,1,0,0,0,0,0,0
2010-01-04,4.0,1,11849,0,1,0,0,0,0,0,0
2010-01-04,8.0,0,4467,0,1,0,0,0,0,0,0
2010-01-04,8.0,1,4028,0,1,0,0,0,0,0,0
2010-01-04,16.0,0,3242,0,1,0,0,0,0,0,0
2010-01-04,16.0,1,3234,0,1,0,0,0,0,0,0
2010-01-04,32.0,0,965,0,1,0,0,0,0,0,0
2010-01-04,32.0,1,1375,0,1,0,0,0,0,0,0
2010-01-04,33.0,1,6,0,1,0,0,0,0,0,0
2010-01-05,0.0,0,216,1,0,1,0,0,0,0,0
2010-01-05,0.0,1,270,1,0,1,0,0,0,0,0
2010-01-05,0.25,0,570,1,0,1,0,0,0,0,0
2010-01-05,0.25,1,662,1,0,1,0,0,0,0,0
2010-01-05,0.5,0,4130,1,0,1,0,0,0,0,0
2010-01-05,0.5,1,4395,1,0,1,0,0,0,0,0
2010-01-05,1.0,0,16673,1,0,1,0,0,0,0,0
2010-01-05,1.0,1,16572,1,0,1,0,0,0,0,0
2010-01-05,2.0,0,24298,1,0,1,0,0,0,0,0
2010-01-05,2.0,1,23341,1,0,1,0,0,0,0,0
2010-01-05,4.0,0,14796,1,0,1,0,0,0,0,0
2010-01-05,4.0,1,12974,1,0,1,0,0,0,0,0
2010-01-05,8.0,0,4968,1,0,1,0,0,0,0,0
2010-01-05,8.0,1,4244,1,0,1,0,0,0,0,0
2010-01-05,16.0,0,2563,1,0,1,0,0,0,0,0
2010-01-05,16.0,1,2871,1,0,1,0,0,0,0,0
2010-01-05,32.0,0,657,1,0,1,0,0,0,0,0
2010-01-05,32.0,1,1246,1,0,1,0,0,0,0,0
2010-01-06,0.0,0,207,2,0,0,1,0,0,0,0
2010-01-06,0.0,1,261,2,0,0,1,0,0,0,0
2010-01-06,0.25,0,583,2,0,0,1,0,0,0,0
2010-01-06,0.25,1,667,2,0,0,1,0,0,0,0
2010-01-06,0.5,0,4104,2,0,0,1,0,0,0,0
2010-01-06,0.5,1,4537,2,0,0,1,0,0,0,0
2010-01-06,1.0,0,17027,2,0,0,1,0,0,0,0
2010-01-06,1.0,1,17325,2,0,0,1,0,0,0,0
2010-01-06,2.0,0,25449,2,0,0,1,0,0,0,0
2010-01-06,2.0,1,24727,2,0,0,1,0,0,0,0
2010-01-06,4.0,0,15516,2,0,0,1,0,0,0,0
2010-01-06,4.0,1,13736,2,0,0,1,0,0,0,0
2010-01-06,8.0,0,5083,2,0,0,1,0,0,0,0
2010-01-06,8.0,1,4403,2,0,0,1,0,0,0,0
2010-01-06,16.0,0,2450,2,0,0,1,0,0,0,0
2010-01-06,16.0,1,2795,2,0,0,1,0,0,0,0
2010-01-06,32.0,0,565,2,0,0,1,0,0,0,0
2010-01-06,32.0,1,1226,2,0,0,1,0,0,0,0
2010-01-06,33.0,0,11,2,0,0,1,0,0,0,0
2010-01-07,0.0,0,204,3,0,0,0,1,0,0,0
2010-01-07,0.0,1,290,3,0,0,0,1,0,0,0
2010-01-07,0.25,0,524,3,0,0,0,1,0,0,0
2010-01-07,0.25,1,618,3,0,0,0,1,0,0,0
2010-01-07,0.5,0,4229,3,0,0,0,1,0,0,0
2010-01-07,0.5,1,4669,3,0,0,0,1,0,0,0
2010-01-07,1.0,0,17352,3,0,0,0,1,0,0,0
2010-01-07,1.0,1,17563,3,0,0,0,1,0,0,0
2010-01-07,2.0,0,25736,3,0,0,0,1,0,0,0
2010-01-07,2.0,1,25072,3,0,0,0,1,0,0,0
2010-01-07,4.0,0,15765,3,0,0,0,1,0,0,0
2010-01-07,4.0,1,13951,3,0,0,0,1,0,0,0
2010-01-07,8.0,0,5191,3,0,0,0,1,0,0,0
2010-01-07,8.0,1,4668,3,0,0,0,1,0,0,0
2010-01-07,16.0,0,2429,3,0,0,0,1,0,0,0
2010-01-07,16.0,1,2976,3,0,0,0,1,0,0,0
2010-01-07,32.0,0,532,3,0,0,0,1,0,0,0
2010-01-07,32.0,1,1177,3,0,0,0,1,0,0,0
2010-01-07,33.0,0,8,3,0,0,0,1,0,0,0
2010-01-07,33.0,1,6,3,0,0,0,1,0,0,0
2010-01-08,0.0,0,216,4,0,0,0,0,1,0,0
2010-01-08,0.0,1,221,4,0,0,0,0,1,0,0
2010-01-08,0.25,0,534,4,0,0,0,0,1,0,0
2010-01-08,0.25,1,629,4,0,0,0,0,1,0,0
2010-01-08,0.5,0,4089,4,0,0,0,0,1,0,0
2010-01-08,0.5,1,4560,4,0,0,0,0,1,0,0
2010-01-08,1.0,0,16754,4,0,0,0,0,1,0,0
2010-01-08,1.0,1,17761,4,0,0,0,0,1,0,0
2010-01-08,2.0,0,24642,4,0,0,0,0,1,0,0
2010-01-08,2.0,1,25395,4,0,0,0,0,1,0,0
2010-01-08,4.0,0,15312,4,0,0,0,0,1,0,0
2010-01-08,4.0,1,14311,4,0,0,0,0,1,0,0
2010-01-08,8.0,0,5078,4,0,0,0,0,1,0,0
2010-01-08,8.0,1,4434,4,0,0,0,0,1,0,0
2010-01-08,16.0,0,2174,4,0,0,0,0,1,0,0
2010-01-08,16.0,1,3006,4,0,0,0,0,1,0,0
2010-01-08,32.0,0,549,4,0,0,0,0,1,0,0
2010-01-08,32.0,1,1107,4,0,0,0,0,1,0,0
2010-01-09,0.0,0,184,5,0,0,0,0,0,1,0
2010-01-09,0.0,1,215,5,0,0,0,0,0,1,0
2010-01-09,0.25,0,396,5,0,0,0,0,0,1,0
2010-01-09,0.25,1,594,5,0,0,0,0,0,1,0
2010-01-09,0.5,0,3222,5,0,0,0,0,0,1,0
2010-01-09,0.5,1,4075,5,0,0,0,0,0,1,0
2010-01-09,1.0,0,12903,5,0,0,0,0,0,1,0
2010-01-09,1.0,1,16740,5,0,0,0,0,0,1,0
2010-01-09,2.0,0,20035,5,0,0,0,0,0,1,0
2010-01-09,2.0,1,26877,5,0,0,0,0,0,1,0
2010-01-09,4.0,0,14246,5,0,0,0,0,0,1,0
2010-01-09,4.0,1,18121,5,0,0,0,0,0,1,0
2010-01-09,8.0,0,4391,5,0,0,0,0,0,1,0
2010-01-09,8.0,1,5230,5,0,0,0,0,0,1,0
2010-01-09,16.0,0,1662,5,0,0,0,0,0,1,0
2010-01-09,16.0,1,2023,5,0,0,0,0,0,1,0
2010-01-09,32.0,0,449,5,0,0,0,0,0,1,0
2010-01-09,32.0,1,891,5,0,0,0,0,0,1,0
2010-01-10,0.0,0,210,6,0,0,0,0,0,0,1
2010-01-10,0.0,1,275,6,0,0,0,0,0,0,1
2010-01-10,0.25,0,380,6,0,0,0,0,0,0,1
2010-01-10,0.25,1,560,6,0,0,0,0,0,0,1
2010-01-10,0.5,0,2597,6,0,0,0,0,0,0,1
2010-01-10,0.5,1,3748,6,0,0,0,0,0,0,1
2010-01-10,1.0,0,10613,6,0,0,0,0,0,0,1
2010-01-10,1.0,1,15723,6,0,0,0,0,0,0,1
2010-01-10,2.0,0,17021,6,0,0,0,0,0,0,1
2010-01-10,2.0,1,25712,6,0,0,0,0,0,0,1
2010-01-10,4.0,0,12300,6,0,0,0,0,0,0,1
2010-01-10,4.0,1,17701,6,0,0,0,0,0,0,1
2010-01-10,8.0,0,4209,6,0,0,0,0,0,0,1
2010-01-10,8.0,1,5451,6,0,0,0,0,0,0,1
2010-01-10,16.0,0,2221,6,0,0,0,0,0,0,1
2010-01-10,16.0,1,3268,6,0,0,0,0,0,0,1
2010-01-10,32.0,0,567,6,0,0,0,0,0,0,1
2010-01-10,32.0,1,1226,6,0,0,0,0,0,0,1
2010-01-11,0.0,0,230,0,1,0,0,0,0,0,0
2010-01-11,0.0,1,252,0,1,0,0,0,0,0,0
2010-01-11,0.25,0,564,0,1,0,0,0,0,0,0
2010-01-11,0.25,1,580,0,1,0,0,0,0,0,0
2010-01-11,0.5,0,4020,0,1,0,0,0,0,0,0
2010-01-11,0.5,1,4385,0,1,0,0,0,0,0,0
2010-01-11,1.0,0,16534,0,1,0,0,0,0,0,0
2010-01-11,1.0,1,16626,0,1,0,0,0,0,0,0
2010-01-11,2.0,0,24403,0,1,0,0,0,0,0,0
2010-01-11,2.0,1,23921,0,1,0,0,0,0,0,0
2010-01-11,4.0,0,14432,0,1,0,0,0,0,0,0
2010-01-11,4.0,1,13341,0,1,0,0,0,0,0,0
2010-01-11,8.0,0,4829,0,1,0,0,0,0,0,0
2010-01-11,8.0,1,4284,0,1,0,0,0,0,0,0
2010-01-11,16.0,0,3449,0,1,0,0,0,0,0,0
2010-01-11,16.0,1,2983,0,1,0,0,0,0,0,0
2010-01-11,32.0,0,721,0,1,0,0,0,0,0,0
2010-01-11,32.0,1,1089,0,1,0,0,0,0,0,0
2010-01-12,0.0,0,252,1,0,1,0,0,0,0,0
2010-01-12,0.0,1,287,1,0,1,0,0,0,0,0
2010-01-12,0.25,0,593,1,0,1,0,0,0,0,0
2010-01-12,0.25,1,696,1,0,1,0,0,0,0,0
2010-01-12,0.5,0,4332,1,0,1,0,0,0,0,0
2010-01-12,0.5,1,4519,1,0,1,0,0,0,0,0
2010-01-12,1.0,0,18246,1,0,1,0,0,0,0,0
2010-01-12,1.0,1,17857,1,0,1,0,0,0,0,0
2010-01-12,2.0,0,27328,1,0,1,0,0,0,0,0
2010-01-12,2.0,1,25690,1,0,1,0,0,0,0,0
2010-01-12,4.0,0,15722,1,0,1,0,0,0,0,0
2010-01-12,4.0,1,14238,1,0,1,0,0,0,0,0
2010-01-12,8.0,0,5101,1,0,1,0,0,0,0,0
2010-01-12,8.0,1,4761,1,0,1,0,0,0,0,0
2010-01-12,16.0,0,2998,1,0,1,0,0,0,0,0
2010-01-12,16.0,1,3338,1,0,1,0,0,0,0,0
2010-01-12,32.0,0,564,1,0,1,0,0,0,0,0
2010-01-12,32.0,1,1146,1,0,1,0,0,0,0,0
2010-01-12,33.0,1,5,1,0,1,0,0,0,0,0
2010-01-13,0.0,0,260,2,0,0,1,0,0,0,0
2010-01-13,0.0,1,280,2,0,0,1,0,0,0,0
2010-01-13,0.25,0,625,2,0,0,1,0,0,0,0
2010-01-13,0.25,1,709,2,0,0,1,0,0,0,0
2010-01-13,0.5,0,4666,2,0,0,1,0,0,0,0
2010-01-13,0.5,1,4874,2,0,0,1,0,0,0,0
2010-01-13,1.0,0,18694,2,0,0,1,0,0,0,0
2010-01-13,1.0,1,18948,2,0,0,1,0,0,0,0
2010-01-13,2.0,0,27471,2,0,0,1,0,0,0,0
2010-01-13,2.0,1,27022,2,0,0,1,0,0,0,0
2010-01-13,4.0,0,16468,2,0,0,1,0,0,0,0
2010-01-13,4.0,1,15125,2,0,0,1,0,0,0,0
2010-01-13,8.0,0,5442,2,0,0,1,0,0,0,0
2010-01-13,8.0,1,5117,2,0,0,1,0,0,0,0
2010-01-13,16.0,0,3240,2,0,0,1,0,0,0,0
2010-01-13,16.0,1,3516,2,0,0,1,0,0,0,0
2010-01-13,32.0,0,686,2,0,0,1,0,0,0,0
2010-01-13,32.0,1,1205,2,0,0,1,0,0,0,0
2010-01-13,33.0,1,6,2,0,0,1,0,0,0,0
2010-01-14,0.0,0,211,3,0,0,0,1,0,0,0
2010-01-14,0.0,1,289,3,0,0,0,1,0,0,0
2010-01-14,0.25,0,554,3,0,0,0,1,0,0,0
2010-01-14,0.25,1,701,3,0,0,0,1,0,0,0
2010-01-14,0.5,0,4261,3,0,0,0,1,0,0,0
2010-01-14,0.5,1,4611,3,0,0,0,1,0,0,0
2010-01-14,1.0,0,17248,3,0,0,0,1,0,0,0
2010-01-14,1.0,1,17349,3,0,0,0,1,0,0,0
2010-01-14,2.0,0,26099,3,0,0,0,1,0,0,0
2010-01-14,2.0,1,25252,3,0,0,0,1,0,0,0
2010-01-14,4.0,0,15835,3,0,0,0,1,0,0,0
2010-01-14,4.0,1,14085,3,0,0,0,1,0,0,0
2010-01-14,8.0,0,5392,3,0,0,0,1,0,0,0
2010-01-14,8.0,1,4653,3,0,0,0,1,0,0,0
2010-01-14,16.0,0,2784,3,0,0,0,1,0,0,0
2010-01-14,16.0,1,3572,3,0,0,0,1,0,0,0
2010-01-14,32.0,0,575,3,0,0,0,1,0,0,0
2010-01-14,32.0,1,1284,3,0,0,0,1,0,0,0
2010-01-14,33.0,1,11,3,0,0,0,1,0,0,0
2010-01-15,0.0,0,214,4,0,0,0,0,1,0,0
2010-01-15,0.0,1,260,4,0,0,0,0,1,0,0
2010-01-15,0.25,0,562,4,0,0,0,0,1,0,0
2010-01-15,0.25,1,687,4,0,0,0,0,1,0,0
2010-01-15,0.5,0,4149,4,0,0,0,0,1,0,0
2010-01-15,0.5,1,4435,4,0,0,0,0,1,0,0
2010-01-15,1.0,0,17023,4,0,0,0,0,1,0,0
2010-01-15,1.0,1,17141,4,0,0,0,0,1,0,0
2010-01-15,2.0,0,25902,4,0,0,0,0,1,0,0
2010-01-15,2.0,1,25659,4,0,0,0,0,1,0,0
2010-01-15,4.0,0,16553,4,0,0,0,0,1,0,0
2010-01-15,4.0,1,14682,4,0,0,0,0,1,0,0
2010-01-15,8.0,0,5619,4,0,0,0,0,1,0,0
2010-01-15,8.0,1,4889,4,0,0,0,0,1,0,0
2010-01-15,16.0,0,2950,4,0,0,0,0,1,0,0
2010-01-15,16.0,1,3970,4,0,0,0,0,1,0,0
2010-01-15,32.0,0,690,4,0,0,0,0,1,0,0
2010-01-15,32.0,1,1472,4,0,0,0,0,1,0,0
2010-01-16,0.0,0,197,5,0,0,0,0,0,1,0
2010-01-16,0.0,1,227,5,0,0,0,0,0,1,0
2010-01-16,0.25,0,367,5,0,0,0,0,0,1,0
2010-01-16,0.25,1,525,5,0,0,0,0,0,1,0
2010-01-16,0.5,0,2575,5,0,0,0,0,0,1,0
2010-01-16,0.5,1,3171,5,0,0,0,0,0,1,0
2010-01-16,1.0,0,10546,5,0,0,0,0,0,1,0
2010-01-16,1.0,1,13552,5,0,0,0,0,0,1,0
2010-01-16,2.0,0,17568,5,0,0,0,0,0,1,0
2010-01-16,2.0,1,23685,5,0,0,0,0,0,1,0
2010-01-16,4.0,0,13774,5,0,0,0,0,0,1,0
2010-01-16,4.0,1,17546,5,0,0,0,0,0,1,0
2010-01-16,8.0,0,4441,5,0,0,0,0,0,1,0
2010-01-16,8.0,1,5423,5,0,0,0,0,0,1,0
2010-01-16,16.0,0,2022,5,0,0,0,0,0,1,0
2010-01-16,16.0,1,2019,5,0,0,0,0,0,1,0
2010-01-16,32.0,0,573,5,0,0,0,0,0,1,0
2010-01-16,32.0,1,978,5,0,0,0,0,0,1,0
2010-01-17,0.0,0,168,6,0,0,0,0,0,0,1
2010-01-17,0.0,1,265,6,0,0,0,0,0,0,1
2010-01-17,0.25,0,251,6,0,0,0,0,0,0,1
2010-01-17,0.25,1,693,6,0,0,0,0,0,0,1
2010-01-17,0.5,0,1996,6,0,0,0,0,0,0,1
2010-01-17,0.5,1,5299,6,0,0,0,0,0,0,1
2010-01-17,1.0,0,8970,6,0,0,0,0,0,0,1
2010-01-17,1.0,1,19913,6,0,0,0,0,0,0,1
2010-01-17,2.0,0,15419,6,0,0,0,0,0,0,1
2010-01-17,2.0,1,29130,6,0,0,0,0,0,0,1
2010-01-17,4.0,0,11778,6,0,0,0,0,0,0,1
2010-01-17,4.0,1,20014,6,0,0,0,0,0,0,1
2010-01-17,8.0,0,4126,6,0,0,0,0,0,0,1
2010-01-17,8.0,1,6297,6,0,0,0,0,0,0,1
2010-01-17,16.0,0,1980,6,0,0,0,0,0,0,1
2010-01-17,16.0,1,2657,6,0,0,0,0,0,0,1
2010-01-17,32.0,0,538,6,0,0,0,0,0,0,1
2010-01-17,32.0,1,1035,6,0,0,0,0,0,0,1
2010-01-18,0.0,0,212,0,1,0,0,0,0,0,0
2010-01-18,0.0,1,254,0,1,0,0,0,0,0,0
2010-01-18,0.25,0,357,0,1,0,0,0,0,0,0
2010-01-18,0.25,1,516,0,1,0,0,0,0,0,0
2010-01-18,0.5,0,2316,0,1,0,0,0,0,0,0
2010-01-18,0.5,1,3103,0,1,0,0,0,0,0,0
2010-01-18,1.0,0,10739,0,1,0,0,0,0,0,0
2010-01-18,1.0,1,13120,0,1,0,0,0,0,0,0
2010-01-18,2.0,0,17751,0,1,0,0,0,0,0,0
2010-01-18,2.0,1,21369,0,1,0,0,0,0,0,0
2010-01-18,4.0,0,12140,0,1,0,0,0,0,0,0
2010-01-18,4.0,1,14231,0,1,0,0,0,0,0,0
2010-01-18,8.0,0,3715,0,1,0,0,0,0,0,0
2010-01-18,8.0,1,4242,0,1,0,0,0,0,0,0
2010-01-18,16.0,0,2742,0,1,0,0,0,0,0,0
2010-01-18,16.0,1,3341,0,1,0,0,0,0,0,0
2010-01-18,32.0,0,728,0,1,0,0,0,0,0,0
2010-01-18,32.0,1,1313,0,1,0,0,0,0,0,0
2010-01-19,0.0,0,244,1,0,1,0,0,0,0,0
2010-01-19,0.0,1,270,1,0,1,0,0,0,0,0
2010-01-19,0.25,0,563,1,0,1,0,0,0,0,0
2010-01-19,0.25,1,638,1,0,1,0,0,0,0,0
2010-01-19,0.5,0,3820,1,0,1,0,0,0,0,0
2010-01-19,0.5,1,4138,1,0,1,0,0,0,0,0
2010-01-19,1.0,0,16034,1,0,1,0,0,0,0,0
2010-01-19,1.0,1,16072,1,0,1,0,0,0,0,0
2010-01-19,2.0,0,24588,1,0,1,0,0,0,0,0
2010-01-19,2.0,1,23834,1,0,1,0,0,0,0,0
2010-01-19,4.0,0,15198,1,0,1,0,0,0,0,0
2010-01-19,4.0,1,13506,1,0,1,0,0,0,0,0
2010-01-19,8.0,0,5080,1,0,1,0,0,0,0,0
2010-01-19,8.0,1,4527,1,0,1,0,0,0,0,0
2010-01-19,16.0,0,3212,1,0,1,0,0,0,0,0
2010-01-19,16.0,1,2903,1,0,1,0,0,0,0,0
2010-01-19,32.0,0,668,1,0,1,0,0,0,0,0
2010-01-19,32.0,1,1076,1,0,1,0,0,0,0,0
2010-01-20,0.0,0,235,2,0,0,1,0,0,0,0
2010-01-20,0.0,1,233,2,0,0,1,0,0,0,0
2010-01-20,0.25,0,580,2,0,0,1,0,0,0,0
2010-01-20,0.25,1,616,2,0,0,1,0,0,0,0
2010-01-20,0.5,0,4152,2,0,0,1,0,0,0,0
2010-01-20,0.5,1,4530,2,0,0,1,0,0,0,0
2010-01-20,1.0,0,17117,2,0,0,1,0,0,0,0
2010-01-20,1.0,1,17609,2,0,0,1,0,0,0,0
2010-01-20,2.0,0,25965,2,0,0,1,0,0,0,0
2010-01-20,2.0,1,25023,2,0,0,1,0,0,0,0
2010-01-20,4.0,0,15636,2,0,0,1,0,0,0,0
2010-01-20,4.0,1,13958,2,0,0,1,0,0,0,0
2010-01-20,8.0,0,5315,2,0,0,1,0,0,0,0
2010-01-20,8.0,1,4782,2,0,0,1,0,0,0,0
2010-01-20,16.0,0,2831,2,0,0,1,0,0,0,0
2010-01-20,16.0,1,3053,2,0,0,1,0,0,0,0
2010-01-20,32.0,0,632,2,0,0,1,0,0,0,0
2010-01-20,32.0,1,1088,2,0,0,1,0,0,0,0
2010-01-20,33.0,1,8,2,0,0,1,0,0,0,0
2010-01-21,0.0,0,217,3,0,0,0,1,0,0,0
2010-01-21,0.0,1,291,3,0,0,0,1,0,0,0
2010-01-21,0.25,0,577,3,0,0,0,1,0,0,0
2010-01-21,0.25,1,691,3,0,0,0,1,0,0,0
2010-01-21,0.5,0,4268,3,0,0,0,1,0,0,0
2010-01-21,0.5,1,4672,3,0,0,0,1,0,0,0
2010-01-21,1.0,0,17719,3,0,0,0,1,0,0,0
2010-01-21,1.0,1,17671,3,0,0,0,1,0,0,0
2010-01-21,2.0,0,26332,3,0,0,0,1,0,0,0
2010-01-21,2.0,1,25583,3,0,0,0,1,0,0,0
2010-01-21,4.0,0,16138,3,0,0,0,1,0,0,0
2010-01-21,4.0,1,14461,3,0,0,0,1,0,0,0
2010-01-21,8.0,0,5418,3,0,0,0,1,0,0,0
2010-01-21,8.0,1,4948,3,0,0,0,1,0,0,0
2010-01-21,16.0,0,2625,3,0,0,0,1,0,0,0
2010-01-21,16.0,1,3403,3,0,0,0,1,0,0,0
2010-01-21,32.0,0,585,3,0,0,0,1,0,0,0
2010-01-21,32.0,1,1206,3,0,0,0,1,0,0,0
2010-01-22,0.0,0,223,4,0,0,0,0,1,0,0
2010-01-22,0.0,1,247,4,0,0,0,0,1,0,0
2010-01-22,0.25,0,605,4,0,0,0,0,1,0,0
2010-01-22,0.25,1,684,4,0,0,0,0,1,0,0
2010-01-22,0.5,0,4155,4,0,0,0,0,1,0,0
2010-01-22,0.5,1,4589,4,0,0,0,0,1,0,0
2010-01-22,1.0,0,17297,4,0,0,0,0,1,0,0
2010-01-22,1.0,1,18118,4,0,0,0,0,1,0,0
2010-01-22,2.0,0,26076,4,0,0,0,0,1,0,0
2010-01-22,2.0,1,26150,4,0,0,0,0,1,0,0
2010-01-22,4.0,0,16446,4,0,0,0,0,1,0,0
2010-01-22,4.0,1,15365,4,0,0,0,0,1,0,0
2010-01-22,8.0,0,5567,4,0,0,0,0,1,0,0
2010-01-22,8.0,1,4936,4,0,0,0,0,1,0,0
2010-01-22,16.0,0,2561,4,0,0,0,0,1,0,0
2010-01-22,16.0,1,3544,4,0,0,0,0,1,0,0
2010-01-22,32.0,0,566,4,0,0,0,0,1,0,0
2010-01-22,32.0,1,1234,4,0,0,0,0,1,0,0
2010-01-23,0.0,0,190,5,0,0,0,0,0,1,0
2010-01-23,0.0,1,217,5,0,0,0,0,0,1,0
2010-01-23,0.25,0,364,5,0,0,0,0,0,1,0
2010-01-23,0.25,1,569,5,0,0,0,0,0,1,0
2010-01-23,0.5,0,2974,5,0,0,0,0,0,1,0
2010-01-23,0.5,1,3686,5,0,0,0,0,0,1,0
2010-01-23,1.0,0,12671,5,0,0,0,0,0,1,0
2010-01-23,1.0,1,16112,5,0,0,0,0,0,1,0
2010-01-23,2.0,0,21481,5,0,0,0,0,0,1,0
2010-01-23,2.0,1,27631,5,0,0,0,0,0,1,0
2010-01-23,4.0,0,15544,5,0,0,0,0,0,1,0
2010-01-23,4.0,1,19606,5,0,0,0,0,0,1,0
2010-01-23,8.0,0,4659,5,0,0,0,0,0,1,0
2010-01-23,8.0,1,5651,5,0,0,0,0,0,1,0
2010-01-23,16.0,0,1784,5,0,0,0,0,0,1,0
2010-01-23,16.0,1,1769,5,0,0,0,0,0,1,0
2010-01-23,32.0,0,557,5,0,0,0,0,0,1,0
2010-01-23,32.0,1,830,5,0,0,0,0,0,1,0
2010-01-24,0.0,0,172,6,0,0,0,0,0,0,1
2010-01-24,0.0,1,265,6,0,0,0,0,0,0,1
2010-01-24,0.25,0,377,6,0,0,0,0,0,0,1
2010-01-24,0.25,1,589,6,0,0,0,0,0,0,1
2010-01-24,0.5,0,2444,6,0,0,0,0,0,0,1
2010-01-24,0.5,1,3818,6,0,0,0,0,0,0,1
2010-01-24,1.0,0,10449,6,0,0,0,0,0,0,1
2010-01-24,1.0,1,16752,6,0,0,0,0,0,0,1
2010-01-24,2.0,0,17432,6,0,0,0,0,0,0,1
2010-01-24,2.0,1,27648,6,0,0,0,0,0,0,1
2010-01-24,4.0,0,12957,6,0,0,0,0,0,0,1
2010-01-24,4.0,1,20168,6,0,0,0,0,0,0,1
2010-01-24,8.0,0,4338,6,0,0,0,0,0,0,1
2010-01-24,8.0,1,6009,6,0,0,0,0,0,0,1
2010-01-24,16.0,0,2110,6,0,0,0,0,0,0,1
2010-01-24,16.0,1,2970,6,0,0,0,0,0,0,1
